CELL	BSC	LAI	CI	BCCH	BSIC	
JDJRSS2	JMM10B2	9614	30332	521	62	
JDJRSS3	JMM10B2	9614	30333	526	34	
JDJSCW1	JMM10B2	9614	30301	530	61	
JDJSCW2	JMM10B2	9614	30302	526	24	
JDJSCW3	JMM10B2	9614	30303	518	11	
JDJTXC3	JMM10B2	9614	33443	533	21	
JDJTXC4	JMM10B2	9614	33444	524	55	
JDJWYE1	JMM10B2	9614	30021	533	70	
JDJWYE2	JMM10B2	9614	30022	531	17	
JDJWYE3	JMM10B2	9614	30023	514	37	
JDJXMS2	JMM10B2	9614	30002	522	76	
JDJXMS3	JMM10B2	9614	30003	535	44	
JDJYDS1	JMM10B2	9614	32431	526	12	
JDJYDS2	JMM10B2	9614	32432	528	75	
JDJYDS3	JMM10B2	9614	32433	536	27	
JKSMJ29	JMM10B2	9614	10000	9	30	
JMJBGY1	JMM10B2	9614	21701	43	47	
JMJBGY2	JMM10B2	9614	21702	53	41	
JMJBGY3	JMM10B2	9614	21703	39	42	
JMJBXQ1	JMM10B2	9614	21721	52	40	
JMJBXQ2	JMM10B2	9614	21722	41	57	
JMJBXQ3	JMM10B2	9614	21723	31	77	
JMJDXK1	JMM10B2	9614	20801	34	26	
JMJDXK2	JMM10B2	9614	20802	48	15	
JMJFQE1	JMM10B2	9614	20811	35	23	
JMJFQE2	JMM10B2	9614	20812	37	20	
JMJFQE3	JMM10B2	9614	20813	54	51	
JMJFQN1	JMM10B2	9614	20821	52	34	
JMJFQN2	JMM10B2	9614	20822	40	20	
JMJFQN3	JMM10B2	9614	20823	47	77	
JMJFYN9	JMM10B2	9614	21749	35	54	
JMJGEF1	JMM10B2	9614	20001	54	62	
JMJGEF2	JMM10B2	9614	20002	44	73	
JMJGEF3	JMM10B2	9614	20003	36	31	
JMJGSA1	JMM10B2	9614	21751	36	12	
JMJGSA2	JMM10B2	9614	21752	34	55	
JMJGSA3	JMM10B2	9614	21753	50	45	
JMJHBN1	JMM10B2	9614	23601	37	47	
JMJHBN2	JMM10B2	9614	23602	53	65	
JMJHBN3	JMM10B2	9614	23603	48	77	
JMJHBX1	JMM10B2	9614	21761	40	31	
JMJHBX2	JMM10B2	9614	21762	34	60	
JMJHTL1	JMM10B2	9614	20831	51	46	
JMJHTL2	JMM10B2	9614	20832	32	52	
JMJHTL3	JMM10B2	9614	20833	46	76	
JMJHZK1	JMM10B2	9614	22341	31	14	
JMJHZK2	JMM10B2	9614	22342	51	27	
JMJHZN1	JMM10B2	9614	21771	52	43	
JMJHZN2	JMM10B2	9614	21772	41	27	
JMJHZN3	JMM10B2	9614	21773	35	15	
JMJHZX1	JMM10B2	9614	20321	49	41	
JMJHZX2	JMM10B2	9614	20322	53	76	
JMJHZX3	JMM10B2	9614	20323	45	77	
JMJJJW9	JMM10B2	9614	20339	40	75	
JMJJKY8	JMM10B2	9614	22248	32	23	
JMJJKY9	JMM10B2	9614	20049	48	44	
JMJJSL9	JMM10B2	9614	20069	41	70	
JMJJSY9	JMM10B2	9614	31400	41	66	
JMJLDA1	JMM10B2	9614	23741	34	22	
JMJLHE1	JMM10B2	9614	21811	38	75	
JMJLHE2	JMM10B2	9614	21812	33	76	
JMJLHE3	JMM10B2	9614	21813	36	53	
JMJLJC2	JMM10B2	9614	20632	39	33	
JMJPXZ1	JMM10B2	9614	21821	33	52	
JMJPXZ2	JMM10B2	9614	21822	47	25	
JMJPXZ3	JMM10B2	9614	21823	39	41	
JMJQHA1	JMM10B2	9614	20011	50	15	
JMJQHA2	JMM10B2	9614	20012	53	12	
JMJQHA3	JMM10B2	9614	20013	43	24	
JMJQXG1	JMM10B2	9614	21831	49	70	
JMJQXG2	JMM10B2	9614	21832	54	71	
JMJQXG3	JMM10B2	9614	21833	41	46	
JMJRSS1	JMM10B2	9614	21841	32	17	
JMJRSS2	JMM10B2	9614	21842	43	14	
JMJRSS3	JMM10B2	9614	21843	37	75	
JMJRSS8	JMM10B2	9614	21848	47	44	
JMJSCW1	JMM10B2	9614	21851	45	60	
JMJSCW2	JMM10B2	9614	21852	40	36	
JMJSCW3	JMM10B2	9614	21853	42	43	
JMJSJO1	JMM10B2	9614	20521	40	57	
JMJSJO2	JMM10B2	9614	20522	46	62	
JMJSJO3	JMM10B2	9614	20523	31	45	
JMJSTU1	JMM10B2	9614	23671	33	11	
JMJSTU2	JMM10B2	9614	23672	54	23	
JMJSTU3	JMM10B2	9614	23673	42	35	
JMJSTU8	JMM10B2	9614	23678	50	47	
JMJWYE1	JMM10B2	9614	20851	46	26	
JMJWYE2	JMM10B2	9614	20852	49	45	
JMJWYE3	JMM10B2	9614	20853	38	56	
JMJXCG1	JMM10B2	9614	23721	53	51	
JMJXCG2	JMM10B2	9614	23722	42	31	
JMJXCG3	JMM10B2	9614	23723	44	71	
JMJXDT1	JMM10B2	9614	20021	50	53	
JMJXDT2	JMM10B2	9614	20022	54	41	
JMJXMS1	JMM10B2	9614	20841	40	44	
JMJXMS2	JMM10B2	9614	20842	44	15	
JMJXMS3	JMM10B2	9614	20843	36	22	
JMJXZJ1	JMM10B2	9614	23151	46	41	
JMJXZJ2	JMM10B2	9614	23152	52	53	
JMJXZJ3	JMM10B2	9614	20723	32	35	
JMJYDS1	JMM10B2	9614	22541	45	52	
JMJYDS2	JMM10B2	9614	22542	54	76	
JMJYDS3	JMM10B2	9614	22543	33	57	
JMJZJN1	JMM10B2	9614	23731	36	50	
JMJZJN2	JMM10B2	9614	23732	43	61	
JMJZJN3	JMM10B2	9614	23733	49	35	
JMJZTG1	JMM10B2	9614	23081	47	11	
JDHCBN1	JMM10B3	9725	30041	535	43	
JDHCBN2	JMM10B3	9725	30042	516	67	
JDHCBN3	JMM10B3	9725	30043	532	15	
JDHLCN1	JMM10B3	9725	30341	517	24	
JDHLCN2	JMM10B3	9725	30342	531	23	
JDHLCN3	JMM10B3	9725	30343	529	30	
JDHLYY1	JMM10B3	9725	30201	521	12	
JDHLYY2	JMM10B3	9725	30202	512	11	
JDHLYY3	JMM10B3	9725	30203	518	41	
JDHMMG1	JMM10B3	9725	30021	529	24	
JDHMMG2	JMM10B3	9725	30022	537	16	
JDHMMG3	JMM10B3	9725	30023	521	17	
JDHQJG1	JMM10B3	9725	31341	519	34	
JDHQJG2	JMM10B3	9725	31342	524	27	
JDHQJG3	JMM10B3	9725	31343	527	35	
JDHYTS1	JMM10B3	9725	30101	528	15	
JDHYTS2	JMM10B3	9725	30102	535	15	
JDHZNN1	JMM10B3	9725	30241	539	34	
JDHZNN2	JMM10B3	9725	30242	515	55	
JDHZNN3	JMM10B3	9725	30243	517	47	
JJTCXI1	JMM10B3	9725	40526	57	62	
JJTCXI2	JMM10B3	9725	40527	53	62	
JJTCXI3	JMM10B3	9725	40528	47	62	
JJTDSE1	JMM10B3	9725	40532	31	22	
JJTDSE2	JMM10B3	9725	40533	36	61	
JJTDSE3	JMM10B3	9725	40534	38	41	
JJTDSN1	JMM10B3	9725	40520	40	53	
JJTDSN2	JMM10B3	9725	40521	50	45	
JJTDSN3	JMM10B3	9725	40522	32	76	
JKSMJ39	JMM10B3	9725	10000	9	30	
JMHALN1	JMM10B3	9725	61571	50	74	
JMHALN2	JMM10B3	9725	20442	46	32	
JMHBGY1	JMM10B3	9725	21301	44	64	
JMHBGY2	JMM10B3	9725	21302	32	77	
JMHBGY3	JMM10B3	9725	21303	53	57	
JMHBGY8	JMM10B3	9725	21308	48	32	
JMHCBN1	JMM10B3	9725	27061	43	57	
JMHCBN2	JMM10B3	9725	27062	41	41	
JMHCBN3	JMM10B3	9725	27063	34	31	
JMHCHE1	JMM10B3	9725	23291	49	34	
JMHCHY1	JMM10B3	9725	23281	35	53	
JMHCSA1	JMM10B3	9725	61591	48	31	
JMHCSA2	JMM10B3	9725	61592	37	23	
JMHCXI1	JMM10B3	9725	25341	35	30	
JMHCXI2	JMM10B3	9725	25342	58	46	
JMHDJU1	JMM10B3	9725	25531	49	32	
JMHDJU2	JMM10B3	9725	25532	44	47	
JMHDJU3	JMM10B3	9725	25533	42	21	
JMHDKG1	JMM10B3	9725	20041	41	32	
JMHDKG2	JMM10B3	9725	20042	37	66	
JMHDKG3	JMM10B3	9725	20043	39	65	
JMHFDG4	JMM10B3	9725	20081	54	47	
JMHFJG1	JMM10B3	9725	61601	31	73	
JMHFJG2	JMM10B3	9725	20092	35	64	
JMHFJG3	JMM10B3	9725	61603	43	63	
JMHFWI1	JMM10B3	9725	25301	48	36	
JMHFWI2	JMM10B3	9725	25302	51	47	
JMHFWI3	JMM10B3	9725	25303	32	25	
JMHFWU1	JMM10B3	9725	21311	46	11	
JMHFWU2	JMM10B3	9725	21312	34	51	
JMHFWU3	JMM10B3	9725	21313	36	34	
JMHGKG6	JMM10B3	9725	25316	35	12	
JMHGMG1	JMM10B3	9725	28042	37	10	
JMHGMG2	JMM10B3	9725	28043	34	72	
JMHHAN1	JMM10B3	9725	20121	31	20	
JMHHAN2	JMM10B3	9725	20122	33	30	
JMHHAN3	JMM10B3	9725	20123	37	71	
JMHHCG1	JMM10B3	9725	25331	57	25	
JMHHCG2	JMM10B3	9725	25332	55	53	
JMHHCG3	JMM10B3	9725	25333	53	37	
JMHHGU1	JMM10B3	9725	25321	32	43	
JMHHGU2	JMM10B3	9725	25322	58	64	
JMHHGU3	JMM10B3	9725	25323	46	27	
JMHHNN1	JMM10B3	9725	21021	49	20	
JMHHNN2	JMM10B3	9725	21022	44	56	
JMHHNN3	JMM10B3	9725	21023	56	34	
JMHJDS1	JMM10B3	9725	21211	48	23	
JMHJDS2	JMM10B3	9725	61612	33	17	
JMHJGG1	JMM10B3	9725	20131	31	36	
JMHJGG2	JMM10B3	9725	20132	52	17	
JMHJGG3	JMM10B3	9725	20133	41	45	
JMHJGG8	JMM10B3	9725	20138	58	72	
JMHJLG1	JMM10B3	9725	25351	42	46	
JMHJLG2	JMM10B3	9725	25352	31	23	
JMHJTU1	JMM10B3	9725	20051	33	72	
JMHJTU2	JMM10B3	9725	20052	49	13	
JMHJTU3	JMM10B3	9725	20053	40	35	
JMHLBI1	JMM10B3	9725	61531	49	54	
JMHLBI2	JMM10B3	9725	20152	56	45	
JMHLBI3	JMM10B3	9725	20153	39	13	
JMHLCN1	JMM10B3	9725	21321	52	54	
JMHLCN2	JMM10B3	9725	21322	45	55	
JMHLCN3	JMM10B3	9725	21323	35	26	
JMHLFA2	JMM10B3	9725	25392	44	66	
JMHLFA4	JMM10B3	9725	61614	52	56	
JMHLGS1	JMM10B3	9725	20451	55	65	
JMHLGS2	JMM10B3	9725	20452	50	67	
JMHLGS3	JMM10B3	9725	20453	31	67	
JMHLGS8	JMM10B3	9725	20458	43	17	
JMHLKU1	JMM10B3	9725	20191	31	44	
JMHLKU2	JMM10B3	9725	20192	51	44	
JMHLKU3	JMM10B3	9725	20193	53	21	
JMHLSI1	JMM10B3	9725	20671	53	61	
JMHLSI2	JMM10B3	9725	20672	41	30	
JMHLSI3	JMM10B3	9725	65402	55	65	
JMHLXI1	JMM10B3	9725	20461	40	25	
JMHLXI2	JMM10B3	9725	20462	42	66	
JMHLXI3	JMM10B3	9725	20463	45	74	
JMHLYY1	JMM10B3	9725	65405	45	64	
JMHLYY2	JMM10B3	9725	23502	37	51	
JMHLYY3	JMM10B3	9725	65407	47	76	
JMHMKG1	JMM10B3	9725	25361	34	57	
JMHMKG2	JMM10B3	9725	25362	39	73	
JMHMKG3	JMM10B3	9725	25363	47	11	
JMHMMG1	JMM10B3	9725	21331	32	15	
JMHMMG2	JMM10B3	9725	21332	56	66	
JMHMMG3	JMM10B3	9725	21333	54	72	
JMHNTG1	JMM10B3	9725	20021	36	16	
JMHNTG2	JMM10B3	9725	20022	52	23	
JMHNTG3	JMM10B3	9725	20023	45	54	
JMHPLO1	JMM10B3	9725	20361	54	33	
JMHPLO2	JMM10B3	9725	20362	36	76	
JMHPLO3	JMM10B3	9725	20363	38	44	
JMHPNG1	JMM10B3	9725	20691	39	11	
JMHPNG2	JMM10B3	9725	20692	51	13	
JMHPNG3	JMM10B3	9725	20693	34	10	
JMHPSN1	JMM10B3	9725	20221	57	45	
JMHPSN2	JMM10B3	9725	20222	37	46	
JMHPSN3	JMM10B3	9725	20223	39	66	
JMHPSN8	JMM10B3	9725	20228	50	46	
JMHQFG1	JMM10B3	9725	20231	35	37	
JMHQFG2	JMM10B3	9725	20232	51	60	
JMHQJG1	JMM10B3	9725	21341	48	63	
JMHQJG2	JMM10B3	9725	21342	35	30	
JMHQJG3	JMM10B3	9725	21343	41	31	
JMHQTG1	JMM10B3	9725	20491	37	41	
JMHQTG2	JMM10B3	9725	20492	57	57	
JMHQTG3	JMM10B3	9725	20493	42	64	
JMHQWN1	JMM10B3	9725	20071	40	72	
JMHQWN2	JMM10B3	9725	20072	52	66	
JMHQWN3	JMM10B3	9725	20073	46	72	
JMHQWN8	JMM10B3	9725	20078	33	53	
JMHSBA1	JMM10B3	9725	25421	57	10	
JMHSBA2	JMM10B3	9725	25422	43	21	
JMHSBA3	JMM10B3	9725	25423	46	20	
JMHSBO1	JMM10B3	9725	25371	40	23	
JMHSBO2	JMM10B3	9725	25372	56	47	
JMHSBO3	JMM10B3	9725	25373	58	44	
JMHSDG1	JMM10B3	9725	25431	50	51	
JMHSDG2	JMM10B3	9725	25432	32	51	
JMHSDG3	JMM10B3	9725	25433	53	77	
JMHSJN1	JMM10B3	9725	21041	40	47	
JMHSJN2	JMM10B3	9725	21042	33	14	
JMHSLG1	JMM10B3	9725	25381	40	26	
JMHSLG2	JMM10B3	9725	25382	51	36	
JMHSLG3	JMM10B3	9725	25383	44	32	
JMHSLH1	JMM10B3	9725	61541	48	21	
JMHSLH2	JMM10B3	9725	20302	51	63	
JMHSLH3	JMM10B3	9725	61543	54	75	
JMHSNN1	JMM10B3	9725	20431	51	71	
JMHSNN2	JMM10B3	9725	20432	41	67	
JMHSNN3	JMM10B3	9725	20433	43	56	
JMHTLN1	JMM10B3	9725	20171	37	45	
JMHTLN2	JMM10B3	9725	20172	50	37	
JMHTLN3	JMM10B3	9725	20173	32	31	
JMHTYN1	JMM10B3	9725	20481	47	60	
JMHTYN2	JMM10B3	9725	20482	58	77	
JMHTYN3	JMM10B3	9725	20483	54	42	
JMHTYN8	JMM10B3	9725	20488	44	37	
JMHXHH4	JMM10B3	9725	61584	33	47	
JMHXHY1	JMM10B3	9725	20101	42	12	
JMHXHY2	JMM10B3	9725	20102	36	20	
JMHXHY3	JMM10B3	9725	20103	40	14	
JMHXJE1	JMM10B3	9725	61561	40	16	
JMHXJE2	JMM10B3	9725	61562	36	43	
JMHXJE3	JMM10B3	9725	61563	51	23	
JMHXJE8	JMM10B3	9725	61568	31	60	
JMHXLG1	JMM10B3	9725	25441	41	42	
JMHXLG2	JMM10B3	9725	25442	36	60	
JMHXLG3	JMM10B3	9725	25443	55	56	
JMHXLU1	JMM10B3	9725	20751	35	13	
JMHXLU2	JMM10B3	9725	20752	48	54	
JMHYLI1	JMM10B3	9725	61621	42	74	
JMHYLI2	JMM10B3	9725	20032	44	53	
JMHYLI3	JMM10B3	9725	61623	38	10	
JMHYMA1	JMM10B3	9725	20701	52	75	
JMHYMA2	JMM10B3	9725	20702	48	51	
JMHYNN1	JMM10B3	9725	20351	50	31	
JMHYNN2	JMM10B3	9725	20352	56	64	
JMHYTS1	JMM10B3	9725	61551	34	34	
JMHYTS2	JMM10B3	9725	61552	56	61	
JMHYXG1	JMM10B3	9725	25401	51	74	
JMHYXG2	JMM10B3	9725	25402	38	12	
JMHYXG3	JMM10B3	9725	25403	54	37	
JMHZNN1	JMM10B3	9725	21351	33	62	
JMHZNN2	JMM10B3	9725	21352	47	46	
JMHZNN3	JMM10B3	9725	21353	35	74	
JMHZQI1	JMM10B3	9725	20411	43	54	
JMHZQI2	JMM10B3	9725	20412	38	36	
JMHZQI3	JMM10B3	9725	20413	46	17	
JMHZYN1	JMM10B3	9725	25411	50	77	
JMHZYN2	JMM10B3	9725	25412	35	71	
JKSMJ49	JMM10B4	9616	10000	9	30	
JMHSSA4	JMM10B4	9616	61924	44	35	
JMHXQU1	JMM10B4	9616	65466	55	14	
JMHYAN2	JMM10B4	9616	23242	48	31	
JMKBCN1	JMM10B4	9616	64261	50	40	
JMKBCN2	JMM10B4	9616	64262	46	40	
JMKBCN3	JMM10B4	9616	64263	54	40	
JMKBHU1	JMM10B4	9616	21651	43	73	
JMKBHU2	JMM10B4	9616	21652	37	47	
JMKBHU3	JMM10B4	9616	21653	35	40	
JMKCAN1	JMM10B4	9616	20081	46	66	
JMKCAN2	JMM10B4	9616	20082	52	66	
JMKCAN3	JMM10B4	9616	20083	48	15	
JMKDBU1	JMM10B4	9616	20011	39	30	
JMKDBU2	JMM10B4	9616	20012	55	27	
JMKDBU3	JMM10B4	9616	20013	31	34	
JMKDJG1	JMM10B4	9616	20151	51	44	
JMKDJG2	JMM10B4	9616	20152	40	55	
JMKDJG3	JMM10B4	9616	20153	58	16	
JMKDTU1	JMM10B4	9616	65432	32	41	
JMKDTU2	JMM10B4	9616	20712	38	41	
JMKDTU3	JMM10B4	9616	65415	34	41	
JMKHCN1	JMM10B4	9616	23341	31	55	
JMKHCN2	JMM10B4	9616	23342	41	26	
JMKHWU1	JMM10B4	9616	20211	45	20	
JMKHWU2	JMM10B4	9616	20212	51	25	
JMKHWU3	JMM10B4	9616	20213	47	44	
JMKLHE1	JMM10B4	9616	20811	49	26	
JMKLHE2	JMM10B4	9616	20812	36	46	
JMKLHE3	JMM10B4	9616	20813	43	33	
JMKLSG1	JMM10B4	9616	23371	33	44	
JMKLSG2	JMM10B4	9616	23372	49	47	
JMKLSG3	JMM10B4	9616	23373	45	43	
JMKLTG1	JMM10B4	9616	64271	52	45	
JMKLTG2	JMM10B4	9616	64272	34	43	
JMKLTG3	JMM10B4	9616	64273	56	43	
JMKNSN1	JMM10B4	9616	21541	31	14	
JMKNSN2	JMM10B4	9616	21542	41	17	
JMKNSN3	JMM10B4	9616	21543	54	47	
JMKNSN8	JMM10B4	9616	21548	52	43	
JMKPLG1	JMM10B4	9616	65412	45	42	
JMKPLG2	JMM10B4	9616	20632	40	13	
JMKPLG3	JMM10B4	9616	65413	37	42	
JMKWCN1	JMM10B4	9616	23441	42	40	
JMKWCN2	JMM10B4	9616	23442	36	51	
JMKWCN3	JMM10B4	9616	23443	58	26	
JMKWJG1	JMM10B4	9616	21501	43	40	
JMKWJG2	JMM10B4	9616	21502	38	47	
JMKWJG3	JMM10B4	9616	65405	50	40	
JMKXIG1	JMM10B4	9616	22271	50	56	
JMKXIG2	JMM10B4	9616	22272	39	27	
JMKXIG3	JMM10B4	9616	22273	41	43	
JMKZGG1	JMM10B4	9616	21961	54	43	
JMKZGG2	JMM10B4	9616	21962	38	12	
JMKZGG3	JMM10B4	9616	21963	50	27	
JMKZGG8	JMM10B4	9616	21968	40	10	
JDKCKN1	JMM10B7	9288	20581	514	24	
JDKCKN2	JMM10B7	9288	20582	533	16	
JDKCKN3	JMM10B7	9288	20583	519	23	
JDKCZU1	JMM10B7	9288	30071	516	41	
JDKCZU2	JMM10B7	9288	30072	518	46	
JDKCZU3	JMM10B7	9288	30073	528	24	
JDKHXI1	JMM10B7	9288	30041	512	41	
JDKHXI2	JMM10B7	9288	30042	534	16	
JDKHXI3	JMM10B7	9288	30043	517	60	
JDKLCN1	JMM10B7	9288	30021	523	67	
JDKLCN2	JMM10B7	9288	30022	536	45	
JDKLCN3	JMM10B7	9288	30023	515	75	
JDKLTN1	JMM10B7	9288	30031	535	71	
JDKLTN2	JMM10B7	9288	30032	525	23	
JDKLTN3	JMM10B7	9288	30033	533	17	
JDKSAG1	JMM10B7	9288	30051	512	26	
JDKSAG2	JMM10B7	9288	30052	520	23	
JDKSAG3	JMM10B7	9288	30053	528	33	
JDKSKE1	JMM10B7	9288	30081	514	14	
JDKSKE2	JMM10B7	9288	30082	526	17	
JDKSKE3	JMM10B7	9288	30083	521	15	
JDKSKS1	JMM10B7	9288	30001	522	42	
JDKSKS2	JMM10B7	9288	30002	524	45	
JDKSKS3	JMM10B7	9288	30003	532	75	
JDKSKU1	JMM10B7	9288	30011	529	66	
JDKSKU2	JMM10B7	9288	30012	513	51	
JDKSKU3	JMM10B7	9288	30013	519	52	
JDKYSE1	JMM10B7	9288	30061	530	27	
JDKYSE2	JMM10B7	9288	30062	523	25	
JDKYSE3	JMM10B7	9288	30063	527	33	
JDKZHA1	JMM10B7	9288	30091	523	50	
JDKZHA2	JMM10B7	9288	30092	517	56	
JDKZHA3	JMM10B7	9288	30093	527	22	
JKSMJ79	JMM10B7	9288	10000	9	30	
JMHDLG1	JMM10B7	9288	20021	33	71	
JMHDLG2	JMM10B7	9288	20022	50	53	
JMHDLG3	JMM10B7	9288	20023	46	35	
JMHDXI1	JMM10B7	9288	20031	39	74	
JMHDXI2	JMM10B7	9288	20032	35	22	
JMHDXI3	JMM10B7	9288	20033	52	11	
JMHKYN1	JMM10B7	9288	20051	47	47	
JMHKYN2	JMM10B7	9288	20052	45	77	
JMHKYN3	JMM10B7	9288	20053	36	24	
JMHKYN8	JMM10B7	9288	20058	38	26	
JMHLTN1	JMM10B7	9288	20061	45	11	
JMHLTN2	JMM10B7	9288	20062	41	64	
JMHPSA1	JMM10B7	9288	20071	49	42	
JMHPSA2	JMM10B7	9288	20072	51	57	
JMHSSG1	JMM10B7	9288	20621	44	70	
JMHSSG2	JMM10B7	9288	20622	31	13	
JMHSSG3	JMM10B7	9288	20623	34	41	
JMHYSG1	JMM10B7	9288	20081	48	75	
JMHYSG2	JMM10B7	9288	20082	32	27	
JMHYSG3	JMM10B7	9288	20083	42	41	
JMHZSN1	JMM10B7	9288	20091	47	23	
JMHZSN2	JMM10B7	9288	20092	43	34	
JMHZSN3	JMM10B7	9288	20093	37	40	
JMKCKN1	JMM10B7	9288	20351	32	31	
JMKCKN2	JMM10B7	9288	20352	41	22	
JMKCKN3	JMM10B7	9288	20353	51	34	
JMKCKN8	JMM10B7	9288	20354	53	41	
JMKCKY1	JMM10B7	9288	20361	39	47	
JMKCKY2	JMM10B7	9288	20362	33	30	
JMKCKY3	JMM10B7	9288	20363	44	23	
JMKCSC1	JMM10B7	9288	20371	34	73	
JMKCSC2	JMM10B7	9288	20372	55	77	
JMKCSC3	JMM10B7	9288	20373	43	56	
JMKCSC8	JMM10B7	9288	20378	36	53	
JMKCZU1	JMM10B7	9288	20101	49	17	
JMKCZU2	JMM10B7	9288	20102	43	74	
JMKCZU3	JMM10B7	9288	20103	54	17	
JMKDAG1	JMM10B7	9288	20111	50	22	
JMKDAG2	JMM10B7	9288	20112	55	26	
JMKDAG3	JMM10B7	9288	20113	43	26	
JMKDET1	JMM10B7	9288	20381	48	53	
JMKDET2	JMM10B7	9288	20382	45	72	
JMKDET3	JMM10B7	9288	20383	54	14	
JMKDFL1	JMM10B7	9288	20121	45	61	
JMKDTN1	JMM10B7	9288	20131	52	51	
JMKDTN2	JMM10B7	9288	20132	54	33	
JMKDTN3	JMM10B7	9288	20133	32	11	
JMKDYN1	JMM10B7	9288	20141	55	22	
JMKDYN2	JMM10B7	9288	20142	47	17	
JMKDYN3	JMM10B7	9288	20143	45	63	
JMKEQI1	JMM10B7	9288	20151	53	72	
JMKEQI2	JMM10B7	9288	20152	46	36	
JMKEQI3	JMM10B7	9288	20153	57	42	
JMKFGG1	JMM10B7	9288	20391	40	37	
JMKFGG2	JMM10B7	9288	20392	46	76	
JMKFGG3	JMM10B7	9288	20393	54	50	
JMKGGL1	JMM10B7	9288	20401	39	41	
JMKGGL2	JMM10B7	9288	20402	34	12	
JMKGGL3	JMM10B7	9288	20403	57	30	
JMKHXI1	JMM10B7	9288	20161	50	11	
JMKHXI2	JMM10B7	9288	20162	40	46	
JMKHXI3	JMM10B7	9288	20163	43	43	
JMKHYG1	JMM10B7	9288	20171	44	63	
JMKHYG2	JMM10B7	9288	20172	36	42	
JMKHYG3	JMM10B7	9288	20173	34	42	
JMKJCN1	JMM10B7	9288	20181	37	44	
JMKJCN2	JMM10B7	9288	20182	49	21	
JMKJCN3	JMM10B7	9288	20183	51	76	
JMKKGG1	JMM10B7	9288	20411	49	57	
JMKKGG2	JMM10B7	9288	20412	35	43	
JMKKGG3	JMM10B7	9288	20413	51	46	
JMKLAN1	JMM10B7	9288	20191	32	34	
JMKLAN2	JMM10B7	9288	20192	50	60	
JMKLAN3	JMM10B7	9288	20193	47	50	
JMKLBE1	JMM10B7	9288	20571	55	16	
JMKLBE2	JMM10B7	9288	20572	48	66	
JMKLBE3	JMM10B7	9288	20573	31	74	
JMKLCN1	JMM10B7	9288	20201	46	70	
JMKLCN2	JMM10B7	9288	20202	52	42	
JMKLCN3	JMM10B7	9288	20203	48	55	
JMKLDG1	JMM10B7	9288	20001	54	46	
JMKLDG2	JMM10B7	9288	20002	58	42	
JMKLDG3	JMM10B7	9288	20003	36	15	
JMKLGG1	JMM10B7	9288	20421	34	34	
JMKLGG2	JMM10B7	9288	20422	37	31	
JMKLGG3	JMM10B7	9288	20423	57	33	
JMKLSS1	JMM10B7	9288	20431	42	16	
JMKLSS2	JMM10B7	9288	20432	31	42	
JMKLSS3	JMM10B7	9288	20433	53	20	
JMKLTN1	JMM10B7	9288	20211	39	46	
JMKLTN2	JMM10B7	9288	20212	54	26	
JMKLTN3	JMM10B7	9288	20213	48	13	
JMKLTN8	JMM10B7	9288	20218	36	14	
JMKLYN1	JMM10B7	9288	20441	46	57	
JMKLYN2	JMM10B7	9288	20442	47	31	
JMKLYN3	JMM10B7	9288	20443	54	27	
JMKLZU1	JMM10B7	9288	20601	52	40	
JMKLZU2	JMM10B7	9288	20602	33	20	
JMKLZU3	JMM10B7	9288	20603	57	15	
JMKNCG1	JMM10B7	9288	20451	47	34	
JMKNCG2	JMM10B7	9288	20452	32	16	
JMKNCG3	JMM10B7	9288	20453	41	55	
JMKNCG8	JMM10B7	9288	20458	38	53	
JMKNYG1	JMM10B7	9288	20221	45	62	
JMKNYG2	JMM10B7	9288	20222	33	32	
JMKNYG3	JMM10B7	9288	20223	49	10	
JMKODO1	JMM10B7	9288	20701	34	65	
JMKODO2	JMM10B7	9288	20702	36	33	
JMKODO3	JMM10B7	9288	20703	49	15	
JMKPCN1	JMM10B7	9288	20231	57	11	
JMKPCN2	JMM10B7	9288	20232	35	63	
JMKPCN3	JMM10B7	9288	20233	40	30	
JMKQXI1	JMM10B7	9288	20241	50	71	
JMKQXI2	JMM10B7	9288	20242	35	25	
JMKQXI3	JMM10B7	9288	20243	44	51	
JMKRBI1	JMM10B7	9288	20461	49	33	
JMKRBI2	JMM10B7	9288	20462	58	52	
JMKRBI3	JMM10B7	9288	20463	37	41	
JMKSAG1	JMM10B7	9288	20251	50	12	
JMKSAG2	JMM10B7	9288	20252	38	47	
JMKSAG3	JMM10B7	9288	20253	42	45	
JMKSAL1	JMM10B7	9288	20471	58	53	
JMKSAL2	JMM10B7	9288	20472	33	66	
JMKSAL3	JMM10B7	9288	20473	40	50	
JMKSAL8	JMM10B7	9288	20474	37	67	
JMKSBN1	JMM10B7	9288	20481	46	17	
JMKSBN2	JMM10B7	9288	20482	50	46	
JMKSBN3	JMM10B7	9288	20483	52	56	
JMKSJG1	JMM10B7	9288	20261	31	32	
JMKSJG2	JMM10B7	9288	20262	43	16	
JMKSJG3	JMM10B7	9288	20263	57	62	
JMKSJU1	JMM10B7	9288	20491	58	12	
JMKSJU2	JMM10B7	9288	20492	36	73	
JMKSJU3	JMM10B7	9288	20493	53	33	
JMKSJU5	JMM10B7	9288	20495	55	74	
JMKSJU8	JMM10B7	9288	20498	47	22	
JMKSKE1	JMM10B7	9288	20271	31	40	
JMKSKE2	JMM10B7	9288	20272	44	73	
