Cell	Site	Longitude	Latitude	Dir	Height	Tilt	Ground_Height	Cell_Type	Ant_Type	Ant_BW	Note	SiteName	Flag1	Flag2	Flag3	Flag4	Flag5	CI	BSC	Ant_size
JMKXFL1	JMKXFL	112.68485	22.37839	40						45		开平幸福路1								
JMKXFL2	JMKXFL	112.68485	22.37839	190						45		开平幸福路2								
JMKXFL3	JMKXFL	112.68485	22.37839	280						45		开平幸福路3								
JMKXFL8	JMKXFL	112.68485	22.37839	80						45		开平幸福路8								
JMKXHB1	JMKXHB	112.68181	22.37785	90						45		开平新华堡1								
JMKXHB2	JMKXHB	112.68181	22.37785	180						45		开平新华堡2								
JMKXHB3	JMKXHB	112.68181	22.37785	300						45		开平新华堡3								
JMKXJL1	JMKXJL	112.691505	22.37899	40						45		开平巡警大楼1								
JMKXJL2	JMKXJL	112.691505	22.37899	220						45		开平巡警大楼2								
JMKXJL3	JMKXJL	112.691505	22.37899	310						45		开平巡警大楼3								
JMKXLG1	JMKXLG	112.679444	22.367778	50						45		开平祥龙1								
JMKXLG2	JMKXLG	112.679444	22.367778	160						45		开平祥龙2								
JMKXLG3	JMKXLG	112.679444	22.367778	280						45		开平祥龙3								
JMKXMI1	JMKXMI	112.73411	22.39345	20						45		开平新美1								
JMKXMI2	JMKXMI	112.73411	22.39345	120						45		开平新美2								
JMKXMI3	JMKXMI	112.73411	22.39345	240						45		开平新美3								
JMKXSF1	JMKXSF	112.6954	22.38425	120						45		开平新市府1								
JMKXSF2	JMKXSF	112.6954	22.38425	220						45		开平新市府2								
JMKXSF3	JMKXSF	112.6954	22.38425	305						45		开平新市府3								
JMKXYG1	JMKXYG	112.711085	22.403189	120						45		开平向阳1								
JMKXYG2	JMKXYG	112.711085	22.403189	230						45		开平向阳2								
JMKXYG3	JMKXYG	112.711085	22.403189	330						45		开平向阳3								
JMKXYL1	JMKXYL	112.683903	22.38045	50						45		开平祥苑路1								
JMKXYL2	JMKXYL	112.683903	22.38045	330						45		开平祥苑路2								
JMKYCI1	JMKYCI	112.68062	22.38082	15						45		开平义祠1								
JMKYCI2	JMKYCI	112.68062	22.38082	150						45		开平义祠2								
JMKYCI3	JMKYCI	112.68062	22.38082	240						45		开平义祠3								
JMKYCI8	JMKYCI	112.68062	22.38082	60						45		开平义祠8								
JMKZBN1	JMKZBN	112.717333	22.38705	0						45		开平曾边1								
JMKZBN2	JMKZBN	112.717333	22.38705	90						45		开平曾边2								
JMKZBN3	JMKZBN	112.717333	22.38705	180						45		开平曾边3								
JMKZBN8	JMKZBN	112.717333	22.38705	280						45		开平曾边8								
JMKZCG1	JMKZCG	112.6138	22.4087	80						45		开平砖厂1								
JMKZCG2	JMKZCG	112.6138	22.4087	200						45		开平砖厂2								
JMKZCG3	JMKZCG	112.6138	22.4087	320						45		开平砖厂3								
JMKZGH1	JMKZGH	112.691371	22.380875	20						45		开平总工会1								
JMKZGH2	JMKZGH	112.691371	22.380875	120						45		开平总工会2								
JMKZGH3	JMKZGH	112.691371	22.380875	250						45		开平总工会3								
JMKZHF1	JMKZHF	112.66428	22.36255	90						45		开平祝华坊1								
JMKZHF2	JMKZHF	112.66428	22.36255	250						45		开平祝华坊2								
JMKZHF3	JMKZHF	112.66428	22.36255	350						45		开平祝华坊3								
JMKZHL1	JMKZHL	112.685631	22.3905	90						45		开平综合楼1								
JMKZHL2	JMKZHL	112.685631	22.3905	200						45		开平综合楼2								
JMKZHL3	JMKZHL	112.685631	22.3905	330						45		开平综合楼3								
JMKZHL4	JMKZHL	112.685631	22.3905	0						45		开平综合楼4								
JMKZYI1	JMKZYI	112.66359	22.37202	130						45		开平中颐1								
JMKZYI2	JMKZYI	112.66359	22.37202	170						45		开平中颐2								
JDHCKN1	JDHCKN	112.99757	22.77984	30						45		鹤山赤坎D1								
JDHCKN2	JDHCKN	112.955329	22.751036	120						45		鹤山赤坎D2								
JDHCKN3	JDHCKN	112.99757	22.77984	240						45		鹤山赤坎D3								
JDHCSN1	JDHCSN	112.984722	22.736111	10						45		鹤山陈山D1								
JDHCSN2	JDHCSN	112.984722	22.736111	160						45		鹤山陈山D2								
JDHGHE3	JDHGHE	112.88754	22.58689	260						45		鹤山共和D3								
JDHGKU1	JDHGKU	113.00001	22.790411	60						45		鹤山港口D1								
JDHGKU2	JDHGKU	113.00001	22.790411	180						45		鹤山港口D2								
JDHGKU3	JDHGKU	113.00001	22.790411	300						45		鹤山港口D3								
JDHNXG1	JDHNXG	112.87225	22.583722	90						45		鹤山南兴D1								
JDJFSG1	JDJFSG	113.03245	22.66679	70						45		江门丰盛工业园D1								
JDJFSG2	JDJFSG	113.03245	22.66679	240						45		江门丰盛工业园D2								
JDJFSG3	JDJFSG	113.03245	22.66679	340						45		江门丰盛工业园D3								
JDJSHF1	JDJSHF	113.04269	22.68889	40						45		江门沙富D1								
JDJSHF2	JDJSHF	113.04269	22.68889	150						45		江门沙富D2								
JDJSHF3	JDJSHF	113.04269	22.68889	240						45		江门沙富D3								
JDJTXG1	JDJTXG	113.05955	22.78342	150						45		江门天乡D1								
JDJTXG2	JDJTXG	113.05955	22.78342	210						45		江门天乡D2								
JDJTXG3	JDJTXG	113.05955	22.78342	350						45		江门天乡D3								
JDJTXZ1	JDJTXZ	113.033056	22.680833	45						45		江门棠下中心D1								
JDJTXZ2	JDJTXZ	113.033056	22.680833	200						45		江门棠下中心D2								
JDJTXZ3	JDJTXZ	113.033056	22.680833	330						45		江门棠下中心D3								
JMHCKN1	JMHCKN	112.99757	22.77984	60						45		鹤山赤坎1								
JMHCKN2	JMHCKN	112.99757	22.77984	120						45		鹤山赤坎2								
JMHCKN3	JMHCKN	112.99757	22.77984	190						45		鹤山赤坎3								
JMHCKN8	JMHCKN	112.99757	22.77984	直放站信源						45		鹤山赤坎8								
JMHCSN1	JMHCSN	112.984722	22.736111	10						45		鹤山陈山1								
JMHCSN2	JMHCSN	112.984722	22.736111	160						45		鹤山陈山2								
JMHCSN3	JMHCSN	112.984722	22.736111	230						45		鹤山陈山3								
JMHCYG1	JMHCYG	113.00311	22.70141	80						45		鹤山朝阳1								
JMHCYG2	JMHCYG	113.00311	22.70141	170						45		鹤山朝阳2								
JMHCYG3	JMHCYG	113.00311	22.70141	310						45		鹤山朝阳3								
JMHDAO1	JMHDAO	112.92231	22.5765	0						45		鹤山大凹1								
JMHDAO2	JMHDAO	112.92231	22.5765	90						45		鹤山大凹2								
JMHDAO3	JMHDAO	112.92231	22.5765	180						45		鹤山大凹3								
JMHDAO8	JMHDAO	112.92231	22.5765	270						45		鹤山大凹8								
JMHDBA1	JMHDBA	112.87551	22.66335	80/350						45		鹤山大坝1								
JMHDBA2	JMHDBA	112.87551	22.66335	210						45		鹤山大坝2								
JMHDCC1	JMHDCC	113.018194	22.7951	40						45		鹤山叠翠1								
JMHDCC2	JMHDCC	113.018194	22.7951	120						45		鹤山叠翠2								
JMHDCC3	JMHDCC	113.018194	22.7951	210						45		鹤山叠翠3								
JMHDFR1	JMHDFR	112.864194	22.64225	80						45		鹤山大芙蓉1								
JMHDFR2	JMHDFR	112.864194	22.64225	200						45		鹤山大芙蓉2								
JMHDFR3	JMHDFR	112.864194	22.64225	350						45		鹤山大芙蓉3								
JMHDTN1	JMHDTN	112.970556	22.692222	60						45		鹤山洞田1								
JMHDTN2	JMHDTN	112.970556	22.692222	210						45		鹤山洞田2								
JMHDTN3	JMHDTN	112.970556	22.692222	260						45		鹤山洞田3								
JMHDTN8	JMHDTN	112.970556	22.692222	70						45		鹤山洞田8								
JMHDWC1	JMHDWC	112.98476	22.70942	0						45		鹤山邓屋村1								
JMHDWC2	JMHDWC	112.98476	22.70942	70/120						45		鹤山邓屋村2								
JMHDWC3	JMHDWC	112.98476	22.70942	210						45		鹤山邓屋村3								
JMHDWC8	JMHDWC	112.98476	22.70942	210						45		鹤山邓屋村8								
JMHDYS1	JMHDYS	113.025235	22.795948	100						45		鹤山大雁山1								
JMHFYN1	JMHFYN	113.00118	22.77408	50						45		鹤山十里方圆1								
JMHFYN2	JMHFYN	113.00118	22.77408	150						45		鹤山十里方圆2								
JMHFYN3	JMHFYN	113.00118	22.77408	280						45		鹤山十里方圆3								
JMHGDC1	JMHGDC	112.947444	22.658194	50						45		鹤山高低村1								
JMHGDC2	JMHGDC	112.947444	22.658194	160						45		鹤山高低村2								
JMHGHE1	JMHGHE	112.88754	22.58689	90						45		鹤山共和1								
JMHGHE2	JMHGHE	112.88754	22.58689	170						45		鹤山共和2								
JMHGHE3	JMHGHE	112.88754	22.58689	260						45		鹤山共和3								
JMHGHE8	JMHGHE	112.88754	22.58689	350						45		鹤山共和8								
JMHGKU1	JMHGKU	113.00001	22.790411	70						45		鹤山港口1								
JMHGKU2	JMHGKU	113.00001	22.790411	200						45		鹤山港口2								
JMHGKU3	JMHGKU	113.00001	22.790411	300						45		鹤山港口3								
JMHGKU8	JMHGKU	113.00001	22.790411	120						45		鹤山港口8								
JMHGTG1	JMHGTG	112.930417	22.685944	60						45		鹤山甘棠1								
JMHGTG2	JMHGTG	112.930417	22.685944	190						45		鹤山甘棠2								
JMHGTG3	JMHGTG	112.930417	22.685944	310						45		鹤山甘棠3								
JMHHDG1	JMHHDG	112.990028	22.730028	0						45		鹤山黄洞1								
JMHHDG2	JMHHDG	112.990028	22.730028	130						45		鹤山黄洞2								
JMHHDG3	JMHHDG	112.990028	22.730028	190						45		鹤山黄洞3								
JMHHLU1	JMHHLU	112.890417	22.685167	70						45		鹤山红楼1								
JMHHLU2	JMHHLU	112.890417	22.685167	200						45		鹤山红楼2								
JMHHLU3	JMHHLU	112.890417	22.685167	300						45		鹤山红楼3								
JMHHSG1	JMHHSG	113.007222	22.800556	90						45		鹤山港1								
JMHHSG2	JMHHSG	113.007222	22.800556	180						45		鹤山港2								
JMHHSG3	JMHHSG	113.007222	22.800556	250						45		鹤山港3								
JMHJCN1	JMHJCN	112.84969	22.62012	0						45		鹤山吉村1								
JMHJCN2	JMHJCN	112.84969	22.62012	100						45		鹤山吉村2								
JMHJCN3	JMHJCN	112.84969	22.62012	170						45		鹤山吉村3								
JMHJCN8	JMHJCN	112.84969	22.62012	260						45		鹤山吉村8								
JMHJYN1	JMHJYN	112.906667	22.622778	0						45		鹤山桔园1								
JMHJYN2	JMHJYN	112.906667	22.622778	220						45		鹤山桔园2								
JMHJZU1	JMHJZU	113.034917	22.79975	30/330						45		鹤山杰洲1								
JMHJZU2	JMHJZU	113.034917	22.79975	130						45		鹤山杰洲2								
JMHKWI4	JMHKWI	112.875556	22.625833	30/110/200						45		鹤山坑尾4								
JMHLIC4	JMHLIC	112.89877	22.63695	90						45		鹤山里村4								
JMHLSN4	JMHLSN	112.857996	22.552982	15/120						45		鹤山螺山4								
JMHLSU1	JMHLSU	112.921111	22.595278	150						45		鹤山来苏1								
JMHLSU2	JMHLSU	112.921111	22.595278	230						45		鹤山来苏2								
JMHLSU3	JMHLSU	112.921111	22.595278	310						45		鹤山来苏3								
JMHMSN1	JMHMSN	112.899444	22.673889	100						45		鹤山马山1								
JMHMSN2	JMHMSN	112.899444	22.673889	205						45		鹤山马山2								
JMHMSN3	JMHMSN	112.899444	22.673889	350						45		鹤山马山3								
JMHNDG1	JMHNDG	112.886389	22.649444	50						45		鹤山南洞1								
JMHNDG2	JMHNDG	112.886389	22.649444	140						45		鹤山南洞2								
JMHNDG3	JMHNDG	112.886389	22.649444	290						45		鹤山南洞3								
JMHNJG1	JMHNJG	112.945356	22.673246	80						45		鹤山南靖1								
JMHNJG2	JMHNJG	112.945356	22.673246	230						45		鹤山南靖2								
JMHNJG3	JMHNJG	112.945356	22.673246	340						45		鹤山南靖3								
JMHNXG1	JMHNXG	112.87225	22.583722	30						45		鹤山南兴1								
JMHNXG2	JMHNXG	112.87225	22.583722	90						45		鹤山南兴2								
JMHNXG3	JMHNXG	112.87225	22.583722	230						45		鹤山南兴3								
JMHNXG8	JMHNXG	112.87225	22.583722	145						45		鹤山南兴8								
JMHPGG1	JMHPGG	113.00162	22.720637	60						45		鹤山平岗1								
JMHPGG2	JMHPGG	113.00162	22.720637	240						45		鹤山平岗2								
JMHPGG3	JMHPGG	113.00162	22.720637	320						45		鹤山平岗3								
JMHPKN1	JMHPKN	112.8675	22.599167	120						45		鹤山泮坑1								
JMHPKN2	JMHPKN	112.8675	22.599167	190/220						45		鹤山泮坑2								
JMHPKN3	JMHPKN	112.8675	22.599167	320						45		鹤山泮坑3								
JMHPLG1	JMHPLG	112.963056	22.590278	40						45		鹤山平岭1								
JMHPLG2	JMHPLG	112.963056	22.590278	140						45		鹤山平岭2								
JMHPLG3	JMHPLG	112.963056	22.590278	230						45		鹤山平岭3								
JMHPLG8	JMHPLG	112.963056	22.590278	280						45		鹤山平岭8								
JMHSHZ1	JMHSHZ	112.97216	22.72289	70						45		鹤山沙咀岗1								
JMHSHZ2	JMHSHZ	112.97216	22.72289	170						45		鹤山沙咀岗2								
JMHSHZ3	JMHSHZ	112.97216	22.72289	280						45		鹤山沙咀岗3								
JMHSNC1	JMHSNC	113.029167	22.804167	100						45		鹤山水泥厂1								
JMHSNC2	JMHSNC	113.029167	22.804167	140						45		鹤山水泥厂2								
JMHSSC1	JMHSSC	112.9681	22.667694	60						45		鹤山水沙村1								
JMHSSC2	JMHSSC	112.9681	22.667694	230						45		鹤山水沙村2								
JMHSSE1	JMHSSE	112.991667	22.766389	60						45		鹤山上社1								
JMHSSE2	JMHSSE	112.991667	22.766389	180						45		鹤山上社2								
JMHSSE3	JMHSSE	112.991667	22.766389	270						45		鹤山上社3								
JMHSSE8	JMHSSE	112.991667	22.766389	130						45		鹤山上社8								
JMHSXI1	JMHSXI	113.00826	22.79321	0						45		鹤山石溪1								
JMHSXI2	JMHSXI	113.00826	22.79321	150						45		鹤山石溪2								
JMHSXI3	JMHSXI	113.00826	22.79321	270						45		鹤山石溪3								
JMHTGG1	JMHTGG	112.88231	22.56454	40						45		鹤山铁岗1								
JMHTGG2	JMHTGG	112.88231	22.56454	140						45		鹤山铁岗2								
JMHTGG3	JMHTGG	112.88231	22.56454	330						45		鹤山铁岗3								
JMHTTN1	JMHTTN	112.95173	22.68852	80						45		鹤山塘田1								
JMHTTN2	JMHTTN	112.95173	22.68852	190						45		鹤山塘田2								
JMHTTN3	JMHTTN	112.95173	22.68852	310						45		鹤山塘田3								
JMHTWU1	JMHTWU	112.918639	22.657222	50						45		鹤山汤屋1								
JMHTWU2	JMHTWU	112.918639	22.657222	210						45		鹤山汤屋2								
JMHXCN1	JMHXCN	112.96442	22.73682	70						45		鹤山新村1								
JMHXCN2	JMHXCN	112.96442	22.73682	270						45		鹤山新村2								
JMHXCN3	JMHXCN	112.96442	22.73682	360						45		鹤山新村3								
JMHXMN1	JMHXMN	112.843056	22.564444	100						45		鹤山新民1								
JMHXMN2	JMHXMN	112.843056	22.564444	330						45		鹤山新民2								
JMHXMN3	JMHXMN	112.843056	22.564444	190						45		鹤山新民3								
JMHXPI1	JMHXPI	112.90339	22.65676	70						45		鹤山下排1								
JMHXPI2	JMHXPI	112.90339	22.65676	190						45		鹤山下排2								
JMHXPI3	JMHXPI	112.90339	22.65676	330						45		鹤山下排3								
JMHYDA1	JMHYDA	112.89029	22.68506	10						45		鹤山永大1								
JMHYDA2	JMHYDA	112.89029	22.68506	90						45		鹤山永大2								
JMHYDA3	JMHYDA	112.89029	22.68506	270						45		鹤山永大3								
JMHYSD6	JMHYSD	113.023056	22.782778	40/150/330						45		鹤山雁山顶6								
JMHYYO1	JMHYYO	113.010278	22.709722	100						45		鹤山雅瑶1								
JMHYYO2	JMHYYO	113.010278	22.709722	165						45		鹤山雅瑶2								
JMHYYO3	JMHYYO	113.010278	22.709722	300						45		鹤山雅瑶3								
JMHYYQ1	JMHYYQ	113.00803	22.69218	200						45		鹤山雅瑶工业区1								
JMHYYQ2	JMHYYQ	113.00803	22.69218	330						45		鹤山雅瑶工业区2								
JMHYYU1	JMHYYU	112.876025	22.57759	30						45		鹤山银雨1								
JMHYYU2	JMHYYU	112.876025	22.57759	100						45		鹤山银雨2								
JMHYYU3	JMHYYU	112.876025	22.57759	230						45		鹤山银雨3								
JMHZZC1	JMHZZC	113.02345	22.80237	100						45		鹤山造纸厂1								
JMHZZC2	JMHZZC	113.02345	22.80237	190						45		鹤山造纸厂2								
JMHZZC3	JMHZZC	113.02345	22.80237	255/330						45		鹤山造纸厂3								
JMHZZC8	JMHZZC	113.03648	22.80623	0						45		鹤山造纸厂8								
JMHZZP1	JMHZZP	112.88467	22.66904	10						45		鹤山竹仔排1								
JMHZZP2	JMHZZP	112.88467	22.66904	100						45		鹤山竹仔排2								
JMHZZP3	JMHZZP	112.88467	22.66904	220						45		鹤山竹仔排3								
JMJCTC1	JMJCTC	113.07413	22.71575	90						45		江门长塘村1								
JMJCTC2	JMJCTC	113.07413	22.71575	180						45		江门长塘村2								
JMJDLN1	JMJDLN	113.081944	22.683611	10月20日						45		江门大林1								
JMJDLN2	JMJDLN	113.081944	22.683611	160						45		江门大林2								
JMJDLN3	JMJDLN	113.081944	22.683611	300						45		江门大林3								
JMJDWN1	JMJDWN	113.06178	22.74204	160						45		江门大湾1								
JMJDWN2	JMJDWN	113.06178	22.74204	240						45		江门大湾2								
JMJDWN3	JMJDWN	113.06178	22.74204	350/60						45		江门大湾3								
JMJFSG1	JMJFSG	113.03117	22.66865	65						45		江门丰盛工业园1								
JMJFSG2	JMJFSG	113.03117	22.66865	160						45		江门丰盛工业园2								
JMJFSG3	JMJFSG	113.03117	22.66865	330						45		江门丰盛工业园3								
JMJHJG1	JMJHJG	113.0802	22.711389	30						45		江门横江1								
JMJHJG2	JMJHJG	113.0802	22.711389	160						45		江门横江2								
JMJHJG3	JMJHJG	113.0802	22.711389	280						45		江门横江3								
JMJHJG8	JMJHJG	113.0802	22.711389	330						45		江门横江8								
JMJHLG1	JMJHLG	113.058889	22.721944	0						45		江门虎岭1								
JMJHLG2	JMJHLG	113.058889	22.721944	80						45		江门虎岭2								
JMJHLG3	JMJHLG	113.058889	22.721944	240						45		江门虎岭3								
JMJHSN1	JMJHSN	113.058889	22.761667	160						45		江门河山1								
JMJHSN2	JMJHSN	113.058889	22.761667	260						45		江门河山2								
JMJHSN3	JMJHSN	113.058889	22.761667	330						45		江门河山3								
JMJKLN1	JMJKLN	113.01931	22.66903	90						45		江门奎联1								
JMJKLN2	JMJKLN	113.01931	22.66903	180						45		江门奎联2								
JMJKLN3	JMJKLN	113.01931	22.66903	280						45		江门奎联3								
JMJLEX1	JMJLEX	113.02782	22.6518	5						45		江门乐溪1								
JMJLEX2	JMJLEX	113.02782	22.6518	90						45		江门乐溪2								
JMJLEX3	JMJLEX	113.02782	22.6518	290						45		江门乐溪3								
JMJLIC1	JMJLIC	113.05164	22.77621	90						45		江门礼村1								
JMJLIC2	JMJLIC	113.05164	22.77621	180						45		江门礼村2								
JMJLIC3	JMJLIC	113.05164	22.77621	350						45		江门礼村3								
JMJLTI1	JMJLTI	113.06827	22.73306	190						45		江门连台1								
JMJLTI4	JMJLTI	113.06827	22.73306	190/330						45		江门连台4								
JMJLXI1	JMJLXI	113.0269	22.70016	70						45		江门良溪1								
JMJLXI2	JMJLXI	113.0269	22.70016	190						45		江门良溪2								
JMJLXI3	JMJLXI	113.0269	22.70016	320						45		江门良溪3								
JMJMTS1	JMJMTS	113.02587	22.68733	100						45		江门木托山1								
JMJMTS2	JMJMTS	113.02587	22.68733	180						45		江门木托山2								
JMJMTS3	JMJMTS	113.02587	22.68733	300						45		江门木托山3								
JMJSBO6	JMJSBO	112.999361	22.680972	80/180/310						45		江门三堡6								
JMJSHF1	JMJSHF	113.04269	22.68889	40						45		江门沙富1								
JMJSHF2	JMJSHF	113.04269	22.68889	150						45		江门沙富2								
JMJSHF3	JMJSHF	113.04269	22.68889	240						45		江门沙富3								
JMJSST4	JMJSST	113.089938	22.700902	180/320						45		江门石山码头4								
JMJTJG1	JMJTJG	113.011389	22.660556	20						45		江门桐井1								
JMJTJG2	JMJTJG	113.011389	22.660556	130						45		江门桐井2								
JMJTJG3	JMJTJG	113.011389	22.660556	270						45		江门桐井3								
JMJTXA1	JMJTXA	113.023611	22.681111	50						45		江门棠下1								
