MSC	BSC	CELL	bts	lac	ci	BCCH	BSIC	Cell_name	bts_name	longitude	latitude	dir	height	tilt	ground_height	ant_bw	ant_size	band	tch	载波数
GZS20V	JMSM4B2	JMHZAO3	JMHZAO	10064	65404	35	70	鹤山中奥3	鹤山中奥3	112.97283	22.76135	340	0	8	0				13	2
GZS20V	JMSM4B2	JMHZBZ1	JMHZBZ	10064	25271	49	32	鹤山中巴站1	鹤山中巴站1	112.95459	22.76396	90	0	0	0				28	4
GZS20V	JMSM4B2	JMHZBZ2	JMHZBZ	10064	25272	32	56	鹤山中巴站2	鹤山中巴站2	112.95459	22.76396	190	0	0	0				34	5
GZS20V	JMSM4B2	JMHZBZ3	JMHZBZ	10064	25273	39	51	鹤山中巴站3	鹤山中巴站3	112.95459	22.76396	300	0	0	0				27	4
GZS20V	JMSM4B2	JMHZDX1	JMHZDX	10064	65403	40	21	鹤山中东西1	鹤山中东西1	112.961367	22.78765	60	0	7	0				13	2
GZS20V	JMSM4B2	JMHZDX2	JMHZDX	10064	27032	36	55	鹤山中东西2	鹤山中东西2	112.961367	22.78765	150	0	8	0				19	3
GZS20V	JMSM4B2	JMHZDX3	JMHZDX	10064	27033	44	62	鹤山中东西3	鹤山中东西3	112.961367	22.78765	280	0	8	0				29	4
GZS20V	JMSM4B2	JMHZFU1	JMHZFU	10064	27071	55	71	鹤山镇府1	鹤山镇府1	112.975672	22.784168	100	0	6	0				29	4
GZS20V	JMSM4B2	JMHZFU2	JMHZFU	10064	27072	53	53	鹤山镇府2	鹤山镇府2	112.975672	22.784168	190	0	6	0				43	6
GZS20V	JMSM4B2	JMHZFU3	JMHZFU	10064	65405	31	57	鹤山镇府3	鹤山镇府3	112.975672	22.784168	280	0	6	0				26	4
GZS20V	JMSM4B2	JMHZHL1	JMHZHL	10064	20051	36	72	鹤山综合楼1	鹤山综合楼1	112.96629	22.76202	70	0	11	0				43	6
GZS20V	JMSM4B2	JMHZHL2	JMHZHL	10064	20052	33	36	鹤山综合楼2	鹤山综合楼2	112.96629	22.76202	140	0	6	0				56	8
GZS20V	JMSM4B2	JMHZHL3	JMHZHL	10064	20053	53	47	鹤山综合楼3	鹤山综合楼3	112.96629	22.76202	260	0	10	0				35	5
GZS20V	JMSM4B2	JMHZHL8	JMHZHL	10064	20058	51	37	鹤山综合楼8	鹤山综合楼8	112.96629	22.76202	340	0	10	0				28	4
GZS20V	JMSM4B2	JMHZNQ1	JMHZNQ	10064	25431	43	41	鹤山镇南工业区1	鹤山镇南工业区1	112.9477	22.75037	135	0	4	0				40	6
GZS20V	JMSM4B2	JMHZNQ2	JMHZNQ	10064	25432	49	33	鹤山镇南工业区2	鹤山镇南工业区2	112.94769	22.75037	135	0	4	0				42	6
GZS20V	JMSM4B2	JMHZNQ3	JMHZNQ	10064	25433	35	36	鹤山镇南工业区3	鹤山镇南工业区3	112.94769	22.75037	340	0	4	0				40	6
GZS20V	JMSM4B2	JMHZSE1	JMHZSE	10064	65406	43	20	鹤山中社1	鹤山中社1	112.96475	22.781972	0	0	2	0				34	5
GZS20V	JMSM4B2	JMHZSE2	JMHZSE	10064	27052	56	37	鹤山中社2	鹤山中社2	112.96475	22.781972	120	0	8	0				43	7
GZS20V	JMSM4B2	JMHZSE3	JMHZSE	10064	27053	49	50	鹤山中社3	鹤山中社3	112.96475	22.781972	270	0	6	0				37	6
GZS26V	JMSM5B1	JDJCQY1	JDJCQY	10065	30041	526	41	江门长乔工业园D1	江门长乔工业园D1	113.035	22.5883	60	0	8	0				57	8
GZS26V	JMSM5B1	JDJCQY2	JDJCQY	10065	30042	512	43	江门长乔工业园D2	江门长乔工业园D2	113.035	22.5883	180	0	9	0				57	8
GZS26V	JMSM5B1	JDJCQY3	JDJCQY	10065	30043	536	13	江门长乔工业园D3	江门长乔工业园D3	113.035	22.5883	300	0	8	0				26	4
GZS26V	JMSM5B1	JDJDRZ1	JDJDRZ	10065	31141	529	50	江门杜阮中心D1	江门杜阮中心D1	113.007222	22.605278	90	0	6	0				43	6
GZS26V	JMSM5B1	JDJDRZ2	JDJDRZ	10065	31142	518	52	江门杜阮中心D2	江门杜阮中心D2	113.007222	22.605278	150	0	6	0				42	6
GZS26V	JMSM5B1	JDJDRZ3	JDJDRZ	10065	31143	513	65	江门杜阮中心D3	江门杜阮中心D3	113.007222	22.605278	290	0	6	0				44	6
GZS26V	JMSM5B1	JDJHMS1	JDJHMS	10065	32381	525	76	江门花木公司D1	江门花木公司D1	113.05051	22.5742	60	0	10	0				58	8
GZS26V	JMSM5B1	JDJHMS2	JDJHMS	10065	32382	516	51	江门花木公司D2	江门花木公司D2	113.05051	22.5742	170	0	10	0				42	6
GZS26V	JMSM5B1	JDJHMS3	JDJHMS	10065	32383	519	44	江门花木公司D3	江门花木公司D3	113.05051	22.5742	250	0	10	0				57	8
GZS26V	JMSM5B1	JDJJZS2	JDJJZS	10065	31182	512	25	江门金钟山D2	江门金钟山D2	113.05859	22.56462	150	0	10	0				43	6
GZS26V	JMSM5B1	JDJJZS3	JDJJZS	10065	31183	518	72	江门金钟山D3	江门金钟山D3	113.05859	22.56462	300	0	10	0				59	8
GZS26V	JMSM5B1	JDJLMN1	JDJLMN	10065	31151	522	57	江门龙眠D1	江门龙眠D1	112.988889	22.596667	0	0	6	0				57	8
GZS26V	JMSM5B1	JDJLMN2	JDJLMN	10065	31152	515	64	江门龙眠D2	江门龙眠D2	112.98889	22.59667	130	0	8	0				44	6
GZS26V	JMSM5B1	JDJLMN3	JDJLMN	10065	31153	526	25	江门龙眠D3	江门龙眠D3	112.98889	22.59667	260	0	8	0				44	6
GZS26V	JMSM5B1	JDJLWN1	JDJLWN	10065	31111	520	74	江门龙湾D1	江门龙湾D1	113.05015	22.56829	100	0	8	0				54	8
GZS26V	JMSM5B1	JDJLWN2	JDJLWN	10065	31112	531	47	江门龙湾D2	江门龙湾D2	113.05015	22.56829	160	0	8	0				43	6
GZS26V	JMSM5B1	JDJLWN3	JDJLWN	10065	31113	528	67	江门龙湾D3	江门龙湾D3	113.05015	22.56829	290	0	9	0				43	6
GZS26V	JMSM5B1	JDJMLG1	JDJMLG	10065	30021	537	46	江门木朗D1	江门木朗D1	113.0472	22.60124	75	0	8	0				28	4
GZS26V	JMSM5B1	JDJMLG2	JDJMLG	10065	30022	521	40	江门木朗D2	江门木朗D2	113.0472	22.60124	150	0	6	0				43	6
GZS26V	JMSM5B1	JDJMLG3	JDJMLG	10065	30023	516	43	江门木朗D3	江门木朗D3	113.046944	22.601389	330	0	8	0				44	6
GZS26V	JMSM5B1	JDJMLS1	JDJMLS	10065	30031	524	71	江门木朗马山D1	江门木朗马山D1	113.042	22.5882	20	0	8	0				43	6
GZS26V	JMSM5B1	JDJMLS2	JDJMLS	10065	30032	530	65	江门木朗马山D2	江门木朗马山D2	113.042	22.5882	210	0	7	0				43	6
GZS26V	JMSM5B1	JDJMLS3	JDJMLS	10065	30033	532	36	江门木朗马山D3	江门木朗马山D3	113.042	22.5882	290	0	5	0				57	8
GZS26V	JMSM5B1	JDJQJI1	JDJQJI	10065	30421	532	61	江门贯溪球记D1	江门贯溪球记D1	113.05834	22.59578	20	0	10	0				54	7
GZS26V	JMSM5B1	JDJQJI2	JDJQJI	10065	30422	515	43	江门贯溪球记D2	江门贯溪球记D2	113.05834	22.59578	120	0	10	0				42	6
GZS26V	JMSM5B1	JDJQJI3	JDJQJI	10065	30423	519	15	江门贯溪球记D3	江门贯溪球记D3	113.08185	22.58684	260	0	8	0				44	6
GZS26V	JMSM5B1	JDJXGJ1	JDJXGJ	10065	30341	515	57	江门新公安局D1	江门新公安局D1	113.04524	22.61297	50	0	6	0				42	6
GZS26V	JMSM5B1	JDJXGJ2	JDJXGJ	10065	30342	529	72	江门新公安局D2	江门新公安局D2	113.04524	22.61297	120	0	6	0				58	8
GZS26V	JMSM5B1	JDJXGJ3	JDJXGJ	10065	30343	513	37	江门新公安局D3	江门新公安局D3	113.04524	22.61297	220	0	6	0				43	6
GZS26V	JMSM5B1	JDJXHL1	JDJXHL	10065	30011	537	70	江门西环路D1	江门西环路D1	113.05848	22.59057	140	0	0	0				40	6
GZS26V	JMSM5B1	JDJXHL2	JDJXHL	10065	30012	532	20	江门西环路D2	江门西环路D2	113.05861	22.59056	220	0	8	0				44	6
GZS26V	JMSM5B1	JDJXHL3	JDJXHL	10065	30013	528	66	江门西环路D3	江门西环路D3	113.05848	22.59057	320	0	6	0				58	8
GZS26V	JMSM5B1	JDJYSC1	JDJYSC	10065	30361	523	26	江门永盛新村D1	江门永盛新村D1	113.06424	22.57662	0	0	10	0				0	0
GZS26V	JMSM5B1	JDJYSC2	JDJYSC	10065	30362	519	16	江门永盛新村D2	江门永盛新村D2	113.06424	22.57662	120	0	10	0				56	8
GZS26V	JMSM5B1	JDJYSC3	JDJYSC	10065	30363	534	41	江门永盛新村D3	江门永盛新村D3	113.06424	22.57662	200	0	10	0				56	8
GZS26V	JMSM5B1	JDXDGM1	JDXDGM	10065	32401	514	13	新会大光明迳D1	新会大光明迳D1	113.03158	22.57142	60	0	3	0				28	4
GZS26V	JMSM5B1	JDXDGM2	JDXDGM	10065	32402	525	11	新会大光明迳D2	新会大光明迳D2	113.03158	22.57142	180	0	3	0				28	4
GZS26V	JMSM5B1	JDXDGM3	JDXDGM	10065	32403	533	15	新会大光明迳D3	新会大光明迳D3	113.03158	22.57142	300	0	3	0				28	4
GZS26V	JMSM5B1	JDXHCC1	JDXHCC	10065	30291	522	55	新会滑草场D1	新会滑草场D1	113.03644	22.5607	0	0	4	0				56	8
GZS26V	JMSM5B1	JDXHCC2	JDXHCC	10065	30292	535	51	新会滑草场D2	新会滑草场D2	113.03644	22.5607	100	0	4	0				56	8
GZS26V	JMSM5B1	JMJCQO1	JMJCQO	10065	20011	33	40	江门长乔工业园1	江门长乔工业园1	113.034722	22.58833	10	0	7	0				57	8
GZS26V	JMSM5B1	JMJCQO2	JMJCQO	10065	20012	47	61	江门长乔工业园2	江门长乔工业园2	113.034722	22.58833	180	0	9	0				21	3
GZS26V	JMSM5B1	JMJCQO3	JMJCQO	10065	20013	35	11	江门长乔工业园3	江门长乔工业园3	113.034722	22.58833	270	0	6	0				36	5
GZS26V	JMSM5B1	JMJCQO8	JMJCQO	10065	20018	52	27	江门长乔工业园8	江门长乔工业园8	113.034722	22.58833	350	0	8	0				56	8
GZS26V	JMSM5B1	JMJDRN1	JMJDRN	10065	20041	39	27	江门杜阮1	江门杜阮1	113.02414	22.60673	130	0	6	0				69	10
GZS26V	JMSM5B1	JMJDRN2	JMJDRN	10065	20042	46	61	江门杜阮2	江门杜阮2	113.02414	22.60673	220	0	5	0				55	8
GZS26V	JMSM5B1	JMJDRN3	JMJDRN	10065	20043	49	46	江门杜阮3	江门杜阮3	113.02414	22.60673	320	0	6	0				83	12
GZS26V	JMSM5B1	JMJDRS1	JMJDRS	10065	50011	31	46	江门杜阮派出所1	江门杜阮派出所1	113.0005	22.60351	0	0	9	0				58	8
GZS26V	JMSM5B1	JMJDRS2	JMJDRS	10065	50012	35	66	江门杜阮派出所2	江门杜阮派出所2	113.0005	22.60351	150	0	10	0				61	8
GZS26V	JMSM5B1	JMJDRS3	JMJDRS	10065	50013	47	16	江门杜阮派出所3	江门杜阮派出所3	113.0005	22.60351	280	0	9	0				58	8
GZS26V	JMSM5B1	JMJDRZ1	JMJDRZ	10065	20051	52	50	江门杜阮中心1	江门杜阮中心1	113.007222	22.605278	0	0	6	0				58	8
GZS26V	JMSM5B1	JMJDRZ2	JMJDRZ	10065	20052	37	21	江门杜阮中心2	江门杜阮中心2	113.007222	22.605278	150	0	4	0				84	12
GZS26V	JMSM5B1	JMJDRZ3	JMJDRZ	10065	20053	39	44	江门杜阮中心3	江门杜阮中心3	113.007222	22.605278	240	0	6	0				83	12
GZS26V	JMSM5B1	JMJFFK2	JMJFFK	10065	21082	31	72	江门凤飞云水库2	江门凤飞云水库2	112.97073	22.64097	180	0	5	0				30	4
GZS26V	JMSM5B1	JMJFFK3	JMJFFK	10065	21083	47	34	江门凤飞云水库3	江门凤飞云水库3	112.97073	22.64097	330	0	4	0				13	2
GZS26V	JMSM5B1	JMJFFY1	JMJFFY	10065	20001	35	34	江门凤飞云1	江门凤飞云1	112.983417	22.638861	20	0	4	0				21	3
GZS26V	JMSM5B1	JMJFFY2	JMJFFY	10065	20002	54	47	江门凤飞云2	江门凤飞云2	112.983417	22.638861	140	0	5	0				35	5
GZS26V	JMSM5B1	JMJFFY3	JMJFFY	10065	20003	38	16	江门凤飞云3	江门凤飞云3	112.983417	22.638861	260	0	2	0				36	6
GZS26V	JMSM5B1	JMJGLG1	JMJGLG	10065	21071	32	31	江门港龙酒店1	江门港龙酒店1	113.05405	22.59838	60	0	5	0				29	4
GZS26V	JMSM5B1	JMJGLG2	JMJGLG	10065	21072	53	61	江门港龙酒店2	江门港龙酒店2	113.05405	22.59838	170	0	5	0				29	4
GZS26V	JMSM5B1	JMJGLG3	JMJGLG	10065	21073	42	53	江门港龙酒店3	江门港龙酒店3	113.05405	22.59838	270	0	5	0				29	4
GZS26V	JMSM5B1	JMJHJY1	JMJHJY	10065	20101	45	33	江门灏景园1	江门灏景园1	113.0406	22.61254	140	0	10	0				20	3
GZS26V	JMSM5B1	JMJHJY2	JMJHJY	10065	20102	31	33	江门灏景园2	江门灏景园2	113.0406	22.61254	210	0	10	0				60	8
GZS26V	JMSM5B1	JMJHJY3	JMJHJY	10065	20103	42	72	江门灏景园3	江门灏景园3	113.0406	22.61254	280	0	11	0				20	3
GZS26V	JMSM5B1	JMJHMS1	JMJHMS	10065	22191	33	70	江门花木公司1	江门花木公司1	113.05051	22.5742	60	0	12	0				67	10
GZS26V	JMSM5B1	JMJHMS2	JMJHMS	10065	22192	37	23	江门花木公司2	江门花木公司2	113.05051	22.5742	150	0	0	0				42	6
GZS26V	JMSM5B1	JMJHMS3	JMJHMS	10065	22193	49	50	江门花木公司3	江门花木公司3	113.05051	22.5742	250	0	10	0				43	6
GZS26V	JMSM5B1	JMJJFA1	JMJJFA	10065	20021	46	60	江门健发1	江门健发1	112.99084	22.64156	160	0	12	0				28	4
GZS26V	JMSM5B1	JMJJFA2	JMJJFA	10065	20022	33	44	江门健发2	江门健发2	112.99084	22.64156	355	0	8	0				28	4
GZS26V	JMSM5B1	JMJJGN1	JMJJGN	10065	20121	34	67	江门井根1	江门井根1	112.978056	22.619722	130	0	6	0				54	8
GZS26V	JMSM5B1	JMJJGN2	JMJJGN	10065	20122	52	76	江门井根2	江门井根2	112.978056	22.619722	270	0	4	0				79	12
GZS26V	JMSM5B1	JMJJGN3	JMJJGN	10065	20123	40	27	江门井根3	江门井根3	112.978056	22.619722	330	0	4	0				55	8
GZS26V	JMSM5B1	JMJJZS1	JMJJZS	10065	20141	32	36	江门金钟山1	江门金钟山1	113.05859	22.56462	50	0	4	0				72	10
GZS26V	JMSM5B1	JMJJZS2	JMJJZS	10065	20142	46	22	江门金钟山2	江门金钟山2	113.05859	22.56462	200	0	3	0				58	8
GZS26V	JMSM5B1	JMJJZS3	JMJJZS	10065	20143	50	52	江门金钟山3	江门金钟山3	113.05859	22.56462	340	0	6	0				67	10
GZS26V	JMSM5B1	JMJJZS8	JMJJZS	10065	20148	48	52	江门金钟山8	江门金钟山8	113.05859	22.56462	160	0	8	0				41	6
GZS26V	JMSM5B1	JMJLBN1	JMJLBN	10065	20151	38	60	江门龙榜1	江门龙榜1	113.0025	22.615556	35	0	4	0				60	9
GZS26V	JMSM5B1	JMJLBN2	JMJLBN	10065	20152	53	15	江门龙榜2	江门龙榜2	113.0025	22.615556	155	0	5	0				64	9
GZS26V	JMSM5B1	JMJLBN3	JMJLBN	10065	20153	32	12	江门龙榜3	江门龙榜3	113.0025	22.615556	255	0	4	0				43	6
GZS26V	JMSM5B1	JMJLCJ1	JMJLCJ	10065	20501	51	64	江门龙榜长江1	江门龙榜长江1	112.99765	22.62309	0	0	6	0				43	6
GZS26V	JMSM5B1	JMJLCJ2	JMJLCJ	10065	20502	44	36	江门龙榜长江2	江门龙榜长江2	112.99765	22.62309	90	0	6	0				72	10
GZS26V	JMSM5B1	JMJLCJ3	JMJLCJ	10065	20503	42	47	江门龙榜长江3	江门龙榜长江3	112.99765	22.62309	280	0	6	0				29	4
GZS26V	JMSM5B1	JMJLMN1	JMJLMN	10065	20161	45	57	江门龙眠1	江门龙眠1	112.988889	22.596667	0	0	4	0				85	12
GZS26V	JMSM5B1	JMJLMN2	JMJLMN	10065	20162	41	16	江门龙眠2	江门龙眠2	112.988889	22.596667	130	0	4	0				43	6
GZS26V	JMSM5B1	JMJLMN3	JMJLMN	10065	20163	33	15	江门龙眠3	江门龙眠3	112.988889	22.596667	260	0	2	0				25	4
GZS26V	JMSM5B1	JMJLWN1	JMJLWN	10065	20171	42	30	江门龙湾1	江门龙湾1	113.05015	22.56829	100	0	10	0				53	8
GZS26V	JMSM5B1	JMJLWN2	JMJLWN	10065	20172	37	64	江门龙湾2	江门龙湾2	113.05015	22.56829	240	0	6	0				25	4
GZS26V	JMSM5B1	JMJLWN3	JMJLWN	10065	20173	32	24	江门龙湾3	江门龙湾3	113.05015	22.56829	330	0	3	0				42	6
GZS26V	JMSM5B1	JMJMLG1	JMJMLG	10065	20181	53	36	江门木朗1	江门木朗1	113.0472	22.60124	0	0	8	0				72	10
GZS26V	JMSM5B1	JMJMLG2	JMJMLG	10065	20182	45	13	江门木朗2	江门木朗2	113.0472	22.60124	140	0	3	0				57	8
GZS26V	JMSM5B1	JMJMLG3	JMJMLG	10065	20183	47	56	江门木朗3	江门木朗3	113.0472	22.60124	330	0	8	0				44	6
GZS26V	JMSM5B1	JMJMLG8	JMJMLG	10065	20188	50	64	江门木朗8	江门木朗8	113.0472	22.60124	270	0	3	0				41	6
GZS26V	JMSM5B1	JMJMSG1	JMJMSG	10065	20191	40	64	江门木朗马山1	江门木朗马山1	113.04882	22.590277	0	0	8	0				29	4
GZS26V	JMSM5B1	JMJMSG2	JMJMSG	10065	20192	31	21	江门木朗马山2	江门木朗马山2	113.04882	22.590277	210	0	7	0				13	2
GZS26V	JMSM5B1	JMJMSG3	JMJMSG	10065	20193	38	21	江门木朗马山3	江门木朗马山3	113.04882	22.590277	290	0	5	0				35	5
GZS26V	JMSM5B1	JMJNWB1	JMJNWB	10065	20071	32	57	江门挪威逊堡1	江门挪威逊堡1	113.02777	22.597757	60	0	8	0				28	4
GZS26V	JMSM5B1	JMJNWB2	JMJNWB	10065	20072	37	15	江门挪威逊堡2	江门挪威逊堡2	113.02777	22.597757	140	0	8	0				28	4
GZS26V	JMSM5B1	JMJNWB3	JMJNWB	10065	20073	34	43	江门挪威逊堡3	江门挪威逊堡3	113.02777	22.597757	270	0	8	0				28	4
GZS26V	JMSM5B1	JMJPLM9	JMJPLM	10065	20209	36	15	江门平卢名苑9	江门平卢名苑9	113.05514	22.59704	270	0	2	0				60	8
GZS26V	JMSM5B1	JMJQJI1	JMJQJI	10065	21061	37	44	江门贯溪球记1	江门贯溪球记1	113.05834	22.59578	30	0	8	0				37	6
GZS26V	JMSM5B1	JMJQJI2	JMJQJI	10065	21062	35	46	江门贯溪球记2	江门贯溪球记2	113.05834	22.59578	130	0	8	0				66	10
GZS26V	JMSM5B1	JMJQJI3	JMJQJI	10065	21063	49	22	江门贯溪球记3	江门贯溪球记3	113.05834	22.59578	260	0	8	0				25	4
GZS26V	JMSM5B1	JMJSLD1	JMJSLD	10065	22571	51	45	江门双龙大道1	江门双龙大道1	113.05019	22.60398	70	0	4	0				28	4
GZS26V	JMSM5B1	JMJSMS1	JMJSMS	10065	20061	33	33	江门石猫山1	江门石猫山1	112.996621	22.631776	100	0	12	0				28	4
GZS26V	JMSM5B1	JMJSMS2	JMJSMS	10065	20062	36	54	江门石猫山2	江门石猫山2	112.996621	22.631776	220	0	12	0				57	8
GZS26V	JMSM5B1	JMJSMS3	JMJSMS	10065	20063	44	10	江门石猫山3	江门石猫山3	112.996621	22.631776	320	0	12	0				29	4
GZS26V	JMSM5B1	JMJSXG1	JMJSXG	10065	20221	51	33	江门上巷1	江门上巷1	113.011151	22.596609	0	0	3	0				71	10
GZS26V	JMSM5B1	JMJSXG2	JMJSXG	10065	20222	43	71	江门上巷2	江门上巷2	113.011151	22.596609	120	0	3	0				42	6
GZS26V	JMSM5B1	JMJSXG3	JMJSXG	10065	20223	48	53	江门上巷3	江门上巷3	113.011151	22.596609	240	0	3	0				43	6
GZS26V	JMSM5B1	JMJWJG1	JMJWJG	10065	20391	50	77	江门武警支队1	江门武警支队1	113.05389	22.60277	20	0	8	0				28	4
GZS26V	JMSM5B1	JMJWJG2	JMJWJG	10065	20392	43	64	江门武警支队2	江门武警支队2	113.05389	22.60277	140	0	0	0				26	4
GZS26V	JMSM5B1	JMJWJG3	JMJWJG	10065	20393	34	14	江门武警支队3	江门武警支队3	113.05389	22.60277	240	0	0	0				43	6
GZS26V	JMSM5B1	JMJXGJ1	JMJXGJ	10065	20241	35	20	江门新公安局1	江门新公安局1	113.04524	22.61297	20	0	5	0				27	4
GZS26V	JMSM5B1	JMJXGJ2	JMJXGJ	10065	20242	37	62	江门新公安局2	江门新公安局2	113.04524	22.61297	140	0	7月6日	0				58	8
GZS26V	JMSM5B1	JMJXHL1	JMJXHL	10065	20251	37	27	江门西环路1	江门西环路1	113.05848	22.59057	130	0	3	0				42	6
GZS26V	JMSM5B1	JMJXHL2	JMJXHL	10065	20252	41	25	江门西环路2	江门西环路2	113.05848	22.59057	200	0	3	0				28	4
GZS26V	JMSM5B1	JMJXHL3	JMJXHL	10065	20253	33	31	江门西环路3	江门西环路3	113.05848	22.59057	350	0	5	0				43	6
GZS26V	JMSM5B1	JMJXHL8	JMJXHL	10065	20258	43	16	江门西环路8	江门西环路8	113.05848	22.59057	70	0	3	0				43	6
GZS26V	JMSM5B1	JMJYSC1	JMJYSC	10065	20901	37	51	江门永盛新村1	江门永盛新村1	113.06424	22.57662	60	0	10	0				42	6
GZS26V	JMSM5B1	JMJYSC2	JMJYSC	10065	20902	48	71	江门永盛新村2	江门永盛新村2	113.06424	22.57662	120	0	10	0				42	6
GZS26V	JMSM5B1	JMJYSC3	JMJYSC	10065	20903	41	62	江门永盛新村3	江门永盛新村3	113.06424	22.57662	280	0	10	0				42	6
GZS26V	JMSM5B1	JMJZMN1	JMJZMN	10065	20421	36	52	江门杜阮子棉1	江门杜阮子棉1	112.96492	22.6064	30	0	4	0				42	6
GZS26V	JMSM5B1	JMJZMN2	JMJZMN	10065	20422	43	52	江门杜阮子棉2	江门杜阮子棉2	112.96492	22.6064	180	0	4	0				25	4
GZS26V	JMSM5B1	JMJZMN3	JMJZMN	10065	20423	32	61	江门杜阮子棉3	江门杜阮子棉3	112.96492	22.6064	320	0	4	0				44	6
GZS26V	JMSM5B1	JMXHCC1	JMXHCC	10065	20291	43	62	新会滑草场1	新会滑草场1	113.03644	22.5607	30	0	4	0				88	12
GZS26V	JMSM5B1	JMXHCC3	JMXHCC	10065	20293	54	65	新会滑草场3	新会滑草场3	113.03644	22.5607	320	0	4	0				87	12
GZS26V	JMSM5B1	JMXQBC1	JMXQBC	10065	21011	31	22	新会奇榜新村1	新会奇榜新村1	113.052857	22.55897	60	0	6	0				29	4
GZS26V	JMSM5B1	JMXQBC2	JMXQBC	10065	21012	51	31	新会奇榜新村2	新会奇榜新村2	113.052857	22.55897	190	0	6	0				29	4
GZS26V	JMSM5B1	JMXYLH1	JMXYLH	10065	20361	52	24	新会玉龙湖1	新会玉龙湖1	113.025111	22.573778	90	0	18	0				44	6
GZS26V	JMSM5B1	JMXYLH2	JMXYLH	10065	20362	37	73	新会玉龙湖2	新会玉龙湖2	113.025111	22.573778	200	0	6	0				45	6
GZS26V	JMSM5B2	JDKHTG3	JDKHTG	10066	30523	512	60	开平汉塘D3	开平汉塘D3	112.70096	22.33986	310	0	8	0				44	6
GZS26V	JMSM5B2	JDKYSN1	JDKYSN	10066	30081	514	27	开平燕山D1	开平燕山D1	112.678889	22.331944	60	0	6	0				29	4
GZS26V	JMSM5B2	JDKYSN2	JDKYSN	10066	30082	516	34	开平燕山D2	开平燕山D2	112.678889	22.331944	160	0	6	0				29	4
GZS26V	JMSM5B2	JDKYSN3	JDKYSN	10066	30083	536	42	开平燕山D3	开平燕山D3	112.678889	22.331944	290	0	7	0				29	4
GZS26V	JMSM5B2	JDTBGG1	JDTBGG	10066	36001	513	25	台山板岗D1	台山板岗D1	112.795	22.20333	20	0	3	0				43	6
GZS26V	JMSM5B2	JDTBGG2	JDTBGG	10066	30022	522	44	台山板岗D2	台山板岗D2	112.783333	22.282778	190	0	0	0				56	8
GZS26V	JMSM5B2	JDTBGG3	JDTBGG	10066	36003	537	11	台山板岗D3	台山板岗D3	112.795	22.20333	300	0	3	0				43	6
GZS26V	JMSM5B2	JDTBGY1	JDTBGY	10066	33561	533	14	台山碧桂园D1	台山碧桂园D1	112.78769	22.2247	60	0	8	0				59	8
GZS26V	JMSM5B2	JDTBGY2	JDTBGY	10066	33562	526	16	台山碧桂园D2	台山碧桂园D2	112.78769	22.2247	180	0	8	0				0	0
GZS26V	JMSM5B2	JDTDMN1	JDTDMN	10066	30001	520	71	台山东门D1	台山东门D1	112.79892	22.24617	0	0	5	0				58	8
GZS26V	JMSM5B2	JDTDMN2	JDTDMN	10066	30002	516	43	台山东门D2	台山东门D2	112.79892	22.24617	70	0	5	0				37	6
GZS26V	JMSM5B2	JDTDMN3	JDTDMN	10066	30003	535	26	台山东门D3	台山东门D3	112.79892	22.24617	240	0	5	0				74	10
GZS26V	JMSM5B2	JDTHEH2	JDTHEH	10066	20452	514	32	台山横湖D2	台山横湖D2	112.791667	22.226389	180	0	7	0				58	8
GZS26V	JMSM5B2	JDTHEH3	JDTHEH	10066	20453	518	23	台山横湖D3	台山横湖D3	112.791667	22.226389	300	0	8	0				58	8
GZS26V	JMSM5B2	JDTLAL1	JDTLAL	10066	30371	526	15	台山龙安里D1	台山龙安里D1	112.78361	22.26638	40	0	6	0				62	8
GZS26V	JMSM5B2	JDTLAL2	JDTLAL	10066	30372	515	12	台山龙安里D2	台山龙安里D2	112.78361	22.26638	120	0	2	0				62	8
GZS26V	JMSM5B2	JDTLAL3	JDTLAL	10066	30373	524	22	台山龙安里D3	台山龙安里D3	112.78361	22.26638	270	0	7	0				62	8
GZS26V	JMSM5B2	JDTLBX1	JDTLBX	10066	20071	513	14	台山礼边圩D1	台山礼边圩D1	112.778889	22.235833	50	0	3	0				0	0
GZS26V	JMSM5B2	JDTLBX2	JDTLBX	10066	20072	515	70	台山礼边圩D2	台山礼边圩D2	112.778889	22.235833	180	0	3	0				43	6
GZS26V	JMSM5B2	JDTLBX3	JDTLBX	10066	20073	519	24	台山礼边圩D3	台山礼边圩D3	112.778889	22.235833	310	0	3	0				57	8
GZS26V	JMSM5B2	JDTNMZ1	JDTNMZ	10066	30061	536	34	台山南门车站D1	台山南门车站D1	112.796111	22.238611	100	0	7	0				44	6
GZS26V	JMSM5B2	JDTNMZ2	JDTNMZ	10066	30062	531	36	台山南门车站D2	台山南门车站D2	112.796111	22.238611	190	0	6	0				58	8
GZS26V	JMSM5B2	JDTNMZ3	JDTNMZ	10066	30063	517	43	台山南门车站D3	台山南门车站D3	112.796111	22.238611	320	0	9	0				78	10
GZS26V	JMSM5B2	JDTQLJ1	JDTQLJ	10066	30041	532	64	台山其利五金D1	台山其利五金D1	112.7805	22.26634	80	0	8	0				57	8
GZS26V	JMSM5B2	JDTQLJ2	JDTQLJ	10066	30042	530	47	台山其利五金D2	台山其利五金D2	112.7805	22.26634	230	0	8	0				58	8
